symbol,address,decimal,order_size,err
F9,0x38a94e92a19e970c144ded0b2dd47278ca11cc1f,9,,None
LYRA,0x01ba67aac7f75f647d94220cc98fb30fcc5105bf,18,,None
URUS,0xc6dddb5bc6e61e0841c54f3e723ae1f3a807260b,18,,None
ALPHA,0xa1faa113cbe53436df28ff0aee54275c13b40975,18,,None
RADAR,0x44709a920fccf795fbc57baa433cc3dd53c44dbe,18,,None
LSS,0x3b9be07d622accaed78f479bc0edabfd6397e320,18,,None
XCAD,0x7659ce147d0e714454073a5dd7003544234b6aa0,18,,None
EFI,0x656c00e1bcd96f256f224ad9112ff426ef053733,18,,None
KP3R,0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44,18,,None
rDPX,0x0ff5a8451a839f5f0bb3562689d9a44089738d11,18,,None
XYO,0x55296f69f40ea6d20e478533c15a6b08b654e758,18,,None
IONX,0x02d3a27ac3f55d5d91fb0f52759842696a864217,18,,None
RLY,0xf1f955016ecbcd7321c7266bccfb96c68ea5e49b,18,,None
NUTS,0x981dc247745800bd2ca28a4bf147f0385eaa0bc0,18,,None
REALM,0x464fdb8affc9bac185a7393fd4298137866dcfb8,18,,None
RLC,0x607f4c5bb672230e8672085532f7e901544a7375,9,,None
WXRP,0x39fbbabf11738317a448031930706cd3e612e1b9,18,,None
Shiryo-Inu,0x1e2f15302b90edde696593607b6bd444b64e8f02,9,,None
INDEX,0x0954906da0bf32d5479e25f46056d22f08464cab,18,,None
FWT,0x20e7125677311fca903a8897042b9983f22ea295,18,,None
QUIDD,0xda9fdab21bc4a5811134a6e0ba6ca06624e67c07,18,,None
UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,18,,None
GEL,0x15b7c0c907e4c6b9adaaaabc300c08991d6cea05,18,,None
OJA,0x0aa7efe4945db24d95ca6e117bba65ed326e291a,18,,None
KUMA,0x48c276e8d03813224bb1e55f953adb6d02fd3e02,18,,None
DENT,0x3597bfd533a99c9aa083587b074434e61eb0a258,8,,None
RAMP,0x33d0568941c0c64ff7e0fb4fba0b11bd37deed9f,18,,None
HOP,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,18,,None
LUNA,0xbd31ea8212119f94a611fa969881cba3ea06fa3d,6,,None
ACX,0x44108f0223a3c3028f5fe7aec7f9bb2e66bef82f,18,,None
3Crv,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,18,,None
THE,0x0cba60ca5ef4d42f92a5070a8fedd13be93e2861,18,,None
CEL,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,4,,None
UMB,0x6fc13eace26590b80cccab1ba5d51890577d83b2,18,,None
GFI,0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b,18,,None
VERSE,0x7ae0d42f23c33338de15bfa89c7405c068d9dc0a,18,,None
MUTE,0xa49d7499271ae71cd8ab9ac515e6694c755d400c,18,,None
VOW,0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb,18,,None
FABRIC,0x8c6fa66c21ae3fc435790e451946a9ea82e6e523,18,,None
MV,0xae788f80f2756a86aa2f410c651f2af83639b95b,18,,None
Silo,0x6f80310ca7f2c654691d1383149fa1a57d8ab1f8,18,,None
CNC,0x9ae380f0272e2162340a5bb646c354271c0f5cfc,18,,None
COTI,0xddb3422497e61e13543bea06989c0789117555c5,18,,None
XI,0x295b42684f90c77da7ea46336001010f2791ec8c,18,,None
VINU,0xafcdd4f666c84fed1d8bd825aa762e3714f652c9,18,,None
RDT,0x4740735aa98dc8aa232bd049f8f0210458e7fca3,18,,None
ID,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,18,,None
XUSDP,0xa1f7c9c6d19e2d0bf20729cb0bf03338a90bed9b,18,,None
DAO,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,18,,None
FWB,0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8,18,,None
SHROOM,0xed0439eacf4c4965ae4613d77a5c2efe10e5f183,18,,None
BLOCKS,0x8a6d4c8735371ebaf8874fbd518b56edd66024eb,18,,None
TRU,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,8,,None
XAUt,0x68749665ff8d2d112fa859aa293f07a622782f38,6,,None
MRI,0x0913ddae242839f8995c0375493f9a1a3bddc977,18,,None
MXC,0x5ca381bbfb58f0092df149bd3d243b08b9a8386e,18,,None
CRU,0x32a7c02e79c4ea1008dd6564b35f131428673c41,18,,None
XED,0xee573a945b01b788b9287ce062a0cfc15be9fd86,18,,None
SPOT,0xc1f33e0cf7e40a67375007104b929e49a581bafe,9,,None
FEG,0x389999216860ab8e0175387a0c90e5c52522c945,9,,None
MIR,0x09a3ecafa817268f77be1283176b946c4ff2e608,18,,None
PERP,0xbc396689893d065f41bc2c6ecbee5e0085233447,18,,None
AXS,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,18,,None
DGMV,0x8eedefe828a0f16c8fc80e46a87bc0f1de2d960c,18,,None
CONV,0xc834fa996fa3bec7aad3693af486ae53d8aa8b50,18,,None
AXL,0x467719ad09025fcc6cf6f8311755809d45a5e5f3,6,,None
MOD,0xea1ea0972fa092dd463f2968f9bb51cc4c981d71,18,,None
VLX,0x8c543aed163909142695f2d2acd0d55791a9edb9,18,,None
SDAX,0xc7555f6410e983c867748879b2f6d2b0b0e100fd,5,,None
DOP,0x6bb61215298f296c55b19ad842d3df69021da2ef,18,,None
DAG,0xa8258abc8f2811dd48eccd209db68f25e3e34667,8,,None
MCRT,0xde16ce60804a881e9f8c4ebb3824646edecd478d,9,,None
APEFI,0x4332f8a38f14bd3d8d1553af27d7c7ac6c27278d,18,,None
VERI,0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374,18,,None
RSS3,0xc98d64da73a6616c42117b582e832812e7b8d57f,18,,None
YFII,0xa1d0e215a23d7030842fc67ce582a6afa3ccab83,18,,None
XLMC,0xa5aa4e921d268e8be14be8167d5f3e2b8f13cc75,8,,None
ARNX,0x0c37bcf456bc661c14d596683325623076d7e283,18,,None
CTI,0xcb8fb2438a805664cd8c3e640b85ac473da5be87,18,,None
ALCAZAR,0x10f44a834097469ac340592d28c479c442e99bfe,18,,None
XCN,0xa2cd3d43c775978a96bdbf12d733d5a1ed94fb18,18,,None
HDWY,0xab22e79f2dfc2e572223780fa425c827b0892170,18,,None
STRP,0x97872eafd79940c7b24f7bcc1eadb1457347adc9,18,,None
DPX,0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81,18,,None
XPR,0xd7efb00d12c2c13131fd319336fdf952525da2af,4,,None
YEL,0x7815bda662050d84718b988735218cffd32f75ea,18,,None
MARSH,0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,18,,None
sifu,0x29127fe04ffa4c32acac0ffe17280abd74eac313,18,,None
DERC,0x9fa69536d1cda4a04cfb50688294de75b505a9ae,18,,None
ANKR,0x8290333cef9e6d528dd5618fb97a76f268f3edd4,18,,None
GRV,0xf33893de6eb6ae9a67442e066ae9abd228f5290c,8,,None
RBC,0x3330bfb7332ca23cd071631837dc289b09c33333,18,,None
Yf-DAI,0xf4cd3d3fda8d7fd6c5a500203e38640a70bf9577,18,,None
DOV,0xac3211a5025414af2866ff09c23fc18bc97e79b1,18,,None
STAK,0x1f8a626883d7724dbd59ef51cbd4bf1cf2016d13,18,,None
FST,0x0e192d382a36de7011f795acc4391cd302003606,18,,None
ASH,0x64d91f12ece7362f91a6f8e7940cd55f05060b92,18,,None
O,0xb53ecf1345cabee6ea1a65100ebb153cebcac40f,18,,None
GOG,0x9ab7bb7fdc60f4357ecfef43986818a2a3569c62,18,,None
MFT,0xdf2c7238198ad8b389666574f2d8bc411a4b7428,18,,None
PSP,0xcafe001067cdef266afb7eb5a286dcfd277f3de5,18,,None
CQT,0xd417144312dbf50465b1c641d016962017ef6240,18,,None
Dione,0x89b69f2d1adffa9a253d40840b6baa7fc903d697,9,,None
DOGE,0x4206931337dc273a630d328da6441786bfad668f,8,,None
VEMP,0xcfeb09c3c5f0f78ad72166d55f9e6e9a60e96eec,18,,None
AKITA,0x3301ee63fb29f863f2333bd4466acb46cd8323e6,18,,None
SHIH,0x841fb148863454a3b3570f515414759be9091465,18,,None
BOND,0x0391d2021f89dc339f60fff84546ea23e337750f,18,,None
NII,0x7c8155909cd385f120a56ef90728dd50f9ccbe52,15,,None
SMI,0xcd7492db29e2ab436e819b249452ee1bbdf52214,8,,None
AKRO,0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,18,,None
QMALL,0x2217e5921b7edfb4bb193a6228459974010d2198,18,,None
PAPER,0x7ae1d57b58fa6411f32948314badd83583ee0e8c,18,,None
XOR,0x40fd72257597aa14c7231a7b1aaa29fce868f677,18,,None
MON,0x1ea48b9965bb5086f3b468e50ed93888a661fc17,18,,None
LUCKY,0x6b0956258ff7bd7645aa35369b55b61b8e6d6140,8,,None
HXRO,0x4bd70556ae3f8a6ec6c4080a0c327b24325438f3,18,,None
BENT,0x01597e397605bf280674bf292623460b4204c375,18,,None
GODS,0xccc8cb5229b0ac8069c51fd58367fd1e622afd97,18,,None
SFI,0xb753428af26e81097e7fd17f40c88aaa3e04902c,18,,None
WSTR,0xf0dc76c22139ab22618ddfb498be1283254612b1,18,,None
BAO,0xce391315b414d4c7555956120461d21808a69f3a,18,,None
KOIN,0x66d28cb58487a7609877550e1a34691810a6b9fc,8,,None
eYe,0x9a257c90fa239fba07771ef7da2d554d148c2e89,18,,None
IQ,0x579cea1889991f68acc35ff5c3dd0621ff29b0c9,18,,None
HOPR,0xf5581dfefd8fb0e4aec526be659cfab1f8c781da,18,,None
MCC,0xc146b7cdbaff065090077151d391f4c96aa09e0c,9,,None
MYST,0x4cf89ca06ad997bc732dc876ed2a7f26a9e7f361,18,,None
BANANA,0x94e496474f1725f1c1824cb5bdb92d7691a4f03a,18,,None
PP,0x9565c2036963697786705120fc59310f747bcfd0,18,,None
IOEN,0x1e4e46b7bf03ece908c88ff7cc4975560010893a,18,,None
MEEB,0x641927e970222b10b2e8cdbc96b1b4f427316f16,18,,None
Coval,0x3d658390460295fb963f54dc0899cfb1c30776df,8,,None
DWEB,0xe7f58a92476056627f9fdb92286778abd83b285f,18,,None
ORE,0x4f640f2529ee0cf119a2881485845fa8e61a782a,18,,None
DOE,0xf8e9f10c22840b613cda05a0c5fdb59a4d6cd7ef,18,,None
BLZ,0x5732046a883704404f284ce41ffadd5b007fd668,18,,None
MM,0x6b4c7a5e3f0b99fcd83e9c089bddd6c7fce5c611,18,,None
BEEP,0x0283d310d682284ebc24db33a41bb5a01bdd140b,18,,None
$CHOO,0x9c5476af06590a9277c7706fe70c0a42a480f8a0,18,,None
WRLD,0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9,18,,None
THX,0xe632ea2ef2cfd8fc4a2731c76f99078aef6a4b31,18,,None
RPC,0xed025a9fe4b30bcd68460bca42583090c2266468,18,,None
LPT,0x58b6a8a3302369daec383334672404ee733ab239,18,,None
PERC,0x60be1e1fe41c1370adaf5d8e66f07cf1c2df2268,18,,None
GF,0xaaef88cea01475125522e117bfe45cf32044e238,18,,None
BNB,0xb8c77482e45f1f44de1745f52c74426c631bdd52,18,,None
BAND,0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,18,,None
INNBC,0xb67718b98d52318240c52e71a898335da4a28c42,6,,None
VAB,0xe7ae6d0c56cacaf007b7e4d312f9af686a9e9a04,18,,None
TKING,0x24e89bdf2f65326b94e36978a7edeac63623dafa,18,,None
MIDAS,0x97e6e31afb2d93d437301e006d9da714616766a5,18,,None
ZCN,0xb9ef770b6a5e12e45983c5d80545258aa38f3b78,10,,None
BBTC,0x9be89d2a4cd102d8fecc6bf9da793be995c22541,8,,None
WQT,0x06677dc4fe12d3ba3c7ccfd0df8cd45e4d4095bf,18,,None
TESS,0x34f7da1243a4aaa69de3639a2f124fa56f4dd5cd,18,,None
wOMI,0x04969cd041c0cafb6ac462bd65b536a5bdb3a670,18,,None
ETH2.0,0x04a6b6de116fb8bf57e5ee8b05e0293ea3639fe8,18,,None
SAKURA,0xb208b1a5664574f72d22e9e9981837310cacfed6,9,,None
✺RUG,0xd2d8d78087d0e43bc4804b6f946674b2ee406b80,18,,None
KATA,0x2e85ae1c47602f7927bcabc2ff99c40aa222ae15,18,,None
ONIGI,0xb4615aad766f6de3c55330099e907ff7f13f1582,9,,None
HEART,0x8fac8031e079f409135766c7d5de29cf22ef897c,18,,None
POLS,0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa,18,,None
SNT,0x744d70fdbe2ba4cf95131626614a1763df805b9e,18,,None
FRIN,0xc9fe6e1c76210be83dc1b5b20ec7fd010b0b1d15,18,,None
YAM,0x0aacfbec6a24756c20d41914f2caba817c0d8521,18,,None
ORN,0x0258f474786ddfd37abce6df6bbb1dd5dfc4434a,8,,None
INJ,0xe28b3b32b6c345a34ff64674606124dd5aceca30,18,,None
ZZ,0xc91a71a1ffa3d8b22ba615ba1b9c01b2bbbf55ad,18,,None
SRK,0x0488401c3f535193fa8df029d9ffe615a06e74e6,18,,None
POLY,0x9d93692e826a4bd9e903e2a27d7fbd1e116efdad,9,,None
O3,0xee9801669c6138e84bd50deb500827b776777d28,18,,None
CUBE,0xdf801468a808a32656d2ed2d2d80b72a129739f4,8,,None
NIOX,0xc813ea5e3b48bebeedb796ab42a30c5599b01740,4,,None
BDP,0xf3dcbc6d72a4e1892f7917b7c43b74131df8480e,18,,None
VSP,0x1b40183efb4dd766f11bda7a7c3ad8982e998421,18,,None
FTR,0xfd7ce5c40e6305d90beeabaac2ff33bef8d30ab7,18,,None
DFYN,0x9695e0114e12c0d3a3636fab5a18e6b737529023,18,,None
PAID,0x1614f18fc94f47967a3fbe5ffcd46d4e7da3d787,18,,None
SIDUS,0x549020a9cb845220d66d3e9c6d9f9ef61c981102,18,,None
SANI,0x4521c9ad6a3d4230803ab752ed238be11f8b342f,18,,None
GIGA,0x83249c6794bca5a77eb8c0af9f1a86e055459cea,9,,None
CORE,0x62359ed7505efc61ff1d56fef82158ccaffa23d7,18,,None
ENTR,0xd779eea9936b4e323cddff2529eb6f13d0a4d66e,18,,None
REVO,0x155040625d7ae3e9cada9a73e3e44f76d3ed1409,18,,None
REQ,0x8f8221afbb33998d8584a2b05749ba73c37a938a,18,,None
FOLO,0xb2a63a5dd36c91ec2da59b188ff047f66fac122a,18,,None
POLC,0xaa8330fb2b4d5d07abfe7a72262752a8505c6b37,18,,None
SPC,0x86ed939b500e121c0c5f493f399084db596dad20,18,,None
TOWER,0x1c9922314ed1415c95b9fd453c3818fd41867d0b,18,,None
ANFD,0x4f14cdbd815b79e9624121f564f24685c6b1211b,18,,None
UFT,0x0202be363b8a4820f3f4de7faf5224ff05943ab1,18,,None
BCUBE,0x93c9175e26f57d2888c7df8b470c9eea5c0b0a93,18,,None
LGCY,0xae697f994fc5ebc000f8e22ebffee04612f98a0d,18,,None
WEVMOS,0x93581991f68dbae1ea105233b67f7fa0d6bdee7b,18,,None
CHAIN,0xc4c2614e694cf534d407ee49f8e44d125e4681c4,18,,None
DHT,0xca1207647ff814039530d7d35df0e1dd2e91fa84,18,,None
KIRA,0xf98ab0874b13a7fdc39d7295dedd49850a5d426b,8,,None
SHIDO,0x173e552bf97bbd50b455514ac52991ef639ba703,9,,None
DGRN,0x71e368ed06814bf35d4e663eff946400a5bc8115,18,,None
BRZ,0x420412e765bfa6d85aaac94b4f7b708c89be2e2b,4,,None
EPIK,0x4da0c48376c277cdbd7fc6fdc6936dee3e4adf75,18,,None
FARM,0xa0246c9032bc3a600820415ae600c6388619a14d,18,,None
ETHM,0xfd957f21bd95e723645c07c48a2d8acb8ffb3794,18,,None
LORDS,0x686f2404e77ab0d9070a46cdfb0b7fecdd2318b0,18,,None
DVI,0x10633216e7e8281e33c86f02bf8e565a635d9770,18,,None
Daruma,0xa888d9616c2222788fa19f05f77221a290eef704,9,,None
SHIBO,0x38e3b07d607def629b4f3f46a0082006fdd6cda2,18,,None
MATH,0x08d967bb0134f2d07f7cfb6e246680c53927dd30,18,,None
CHSB,0xba9d4199fab4f26efe3551d490e3821486f135ba,8,,None
graviAURA,0xba485b556399123261a5f9c95d413b4f93107407,18,,None
HI,0xc4f6e93aeddc11dc22268488465babcaf09399ac,18,,None
CEEK,0xb056c38f6b7dc4064367403e26424cd2c60655e1,18,,None
PZEN,0x5a24d7129b6f3fcad2220296df28911880ad22b0,9,,None
SWIFY,0x9c7376b5060c47e555f5f53005aa3d5a7c66f2fb,9,,None
WRAB,0x45d74446748fb432f05e7a85bd974abb7af5c285,18,,None
POW,0x43ab765ee05075d78ad8aa79dcb1978ca3079258,18,,None
TVK,0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988,18,,None
DFI,0x8fc8f8269ebca376d046ce292dc7eac40c8d358a,8,,None
NEKO,0x1e9d0bb190ac34492aa11b80d28c1c86487a341f,18,,None
BOO,0x55af5865807b196bd0197e0902746f31fbccfa58,18,,None
UCO,0x8a3d77e9d6968b780564936d15b09805827c21fa,18,,None
PEOPLE,0x7a58c0be72be218b41c608b7fe7c5bb630736c71,18,,None
POLAR,0x58fcaa970339a9b1f8c0a5b4f3fcd7af2ba3075e,18,,None
$ADS,0x3106a0a076bedae847652f42ef07fd58589e001f,18,,None
SYLO,0xf293d23bf2cdc05411ca0eddd588eb1977e8dcd4,18,,None
CNLT,0x00e13ff16d54619024ab3b861f25b84bd53e8ac1,18,,None
XETA,0x967fb0d760ed3ce53afe2f0a071674cccae73550,18,,None
VITA,0x81f8f0bb1cb2a06649e51913a151f0e7ef6fa321,18,,None
T,0x5b985b4f827072febe33091b42729522b557bba1,18,,None
eMTRG,0xbd2949f67dcdc549c6ebe98696449fa79d988a9f,18,,None
WARP,0xed40834a13129509a89be39a9be9c0e96a0ddd71,18,,None
PATH,0x2a2550e0a75acec6d811ae3930732f7f3ad67588,18,,None
DEFI++,0x8d1ce361eb68e9e05573443c407d4a3bed23b033,18,,None
MPG,0x59cea536575d0a2688a81f95d9b89c738a177d06,9,,None
BOOP,0x8013266cb5c9dd48be3ad7d1ce832874d64b3ce1,18,,None
CUMINU,0xd6327ce1fb9d6020e8c2c0e124a1ec23dcab7536,18,,None
GETH,0x3802c218221390025bceabbad5d8c59f40eb74b8,18,,None
USDN,0x674c6ad92fd080e4004b2312b45f796a192d27a0,18,,None
Nvir,0x9d71ce49ab8a0e6d2a1e7bfb89374c9392fd6804,18,,None
TONE,0x2ab6bb8408ca3199b8fa6c92d5b455f820af03c4,18,,None
BBANK,0xf4b5470523ccd314c6b9da041076e7d79e0df267,18,,None
MPH,0x8888801af4d980682e47f1a9036e589479e835c5,18,,None
ANML,0x38b0e3a59183814957d83df2a97492aed1f003e2,18,,None
DUSK,0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,18,,None
BID,0x25e1474170c4c0aa64fa98123bdc8db49d7802fa,18,,None
REEF,0xfe3e6a25e6b192a42a44ecddcd13796471735acf,18,,None
SYRANT,0x976bf616f61685e0e7e36419aee3f7cde24b0dc9,18,,None
DATA,0x8f693ca8d21b157107184d29d398a8d082b38b76,18,,None
NFTY,0xe1d7c7a4596b038ced2a84bf65b8647271c53208,18,,None
PKR,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,18,,None
ZINU,0xc5fdf3569af74f3b3e97e46a187a626352d2d508,9,,None
POWR,0x595832f8fc6bf59c85c527fec3740a1b7a361269,6,,None
BOLT,0xd5930c307d7395ff807f2921f12c5eb82131a789,18,,None
eQUAD,0xc28e931814725bbeb9e670676fabbcb694fe7df2,18,,None
Kabosu Inu,0xd34a2051ac17bdd44d76aa84ea7fcf8419130e55,18,,None
MCB,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,18,,None
NDS,0x747f564d258612ec5c4e24742c5fd4110bcbe46b,18,,None
HOGE,0xfad45e47083e4607302aa43c65fb3106f1cd7607,9,,None
ACCEL,0x7475c42f8bf2c19f4eaf12feaababa859fdc8914,18,,None
SLP,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,0,,None
EJS,0x96610186f3ab8d73ebee1cf950c750f3b1fb79c2,18,,None
PUSH,0xf418588522d5dd018b425e472991e52ebbeeeeee,18,,None
DOWS,0x661ab0ed68000491d98c796146bcf28c20d7c559,18,,None
VERA,0xd7f0cc50ad69408ae58be033f4f85d2367c2e468,18,,None
ARCONA,0x0f71b8de197a1c84d31de0f1fa7926c365f052b3,18,,None
DOGENS,0x1b4dd5ea240732ddac8d74fd1cd9026addc02e3c,9,,None
XRPC,0xd4ca5c2aff1eefb0bea9e9eab16f88db2990c183,8,,None
IOTX,0x6fb3e0a217407efff7ca062d46c26e5d60a14d69,18,,None
RICH,0x5aaef4659c683d2b00ef86aa70c6ab2e5a00bcc7,18,,None
PRE,0xec213f83defb583af3a000b1c0ada660b1902a0f,18,,None
KISHU,0xa2b4c0af19cc16a6cfacce81f192b024d625817d,9,,None
ETHBULL,0x871baed4088b863fd6407159f3672d70cd34837d,18,,None
VEE,0x340d2bde5eb28c1eed91b2f790723e3b160613b7,18,,None
WDOGE,0x35a532d376ffd9a705d0bb319532837337a398e7,18,,None
STRONG,0x990f341946a3fdb507ae7e52d17851b87168017c,18,,None
XRUNE,0x69fa0fee221ad11012bab0fdb45d444d3d2ce71c,18,,None
DXD,0xa1d65e8fb6e87b60feccbc582f7f97804b725521,18,,None
PBX,0xd528cf2e081f72908e086f8800977df826b5a483,18,,None
REVV,0x557b933a7c2c45672b610f8954a3deb39a51a8ca,18,,None
OVR,0x21bfbda47a0b4b5b1248c767ee49f7caa9b23697,18,,None
MTRM,0xcd17fa52528f37facb3028688e62ec82d9417581,0,,None
XDCE,0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2,18,,None
DYP,0x961c8c0b1aad0c0b10a51fef6a867e3091bcef17,18,,None
SQUID GAME 2.0,0x3f10d41b40a90d4402b8b3b700b9d6c62cf110be,18,,None
FOAM,0x4946fcea7c692606e8908002e55a582af44ac121,18,,None
MYC,0x4b13006980acb09645131b91d259eaa111eaf5ba,18,,None
GVR,0x84fa8f52e437ac04107ec1768764b2b39287cb3e,18,,None
CERE,0x2da719db753dfa10a62e140f436e1d67f2ddb0d6,10,,None
GHST,0x3f382dbd960e3a9bbceae22651e88158d2791550,18,,None
CAPS,0x03be5c903c727ee2c8c4e9bc0acc860cca4715e2,18,,None
YLD,0xf94b5c5651c888d928439ab6514b93944eee6f48,18,,None
BMI,0x725c263e32c72ddc3a19bea12c5a0479a81ee688,18,,None
T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,18,,None
UWL,0xdbdd6f355a37b94e6c7d32fef548e98a280b8df5,18,,None
CUDOS,0x817bbdbc3e8a1204f3691d14bb44992841e3db35,18,,None
FLX,0x3ea8ea4237344c9931214796d9417af1a1180770,18,,None
VRA,0xdf1d6405df92d981a2fb3ce68f6a03bac6c0e41f,18,,None
OXY,0x965697b4ef02f0de01384d0d4f9f782b1670c163,6,,None
GRO,0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7,18,,None
TRIAS,0x3a856d4effa670c54585a5d523e96513e148e95d,18,,None
SILK,0xb045f7f363fe4949954811b113bd56d208c67b23,8,,None
CARD,0x954b890704693af242613edef1b603825afcd708,18,,None
UTK,0xdc9ac3c20d1ed0b540df9b1fedc10039df13f99c,18,,None
CGG,0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43,18,,None
REV,0x2ef52ed7de8c5ce03a4ef0efbe9b7450f2d7edc9,6,,None
sILV2,0x7e77dcb127f99ece88230a64db8d595f31f1b068,18,,None
KOYO,0x9daef41e08bc88183572b03796c96a7ace1ec9d4,18,,None
PICKLE,0x429881672b9ae42b8eba0e26cd9c73711b891ca5,18,,None
CyOp,0xddac9c604ba6bc4acec0fbb485b83f390ecf2f31,9,,None
XCM,0x36ac219f90f5a6a3c77f2a7b660e3cc701f68e25,18,,None
PRNT,0x7cfea0dd176651e7b5a1ced9c4faf8ee295315fd,18,,None
NUM,0x3496b523e5c00a4b4150d6721320cddb234c3079,18,,None
METH,0xed5464bd5c477b7f71739ce1d741b43e932b97b0,0,,None
BIST,0x6e8908cfa881c9f6f2c64d3436e7b80b1bf0093f,18,,None
UNO,0x474021845c4643113458ea4414bdb7fb74a01a77,18,,None
BTTY,0x9cc83d580180f0d37d00e5d86ce868f73b6e3d0a,18,,None
MOONEY,0x20d4db1946859e2adb0e5acc2eac58047ad41395,18,,None
EON,0x0e74417b5a86bb99e6bd27cd4ef8772c8eea8310,18,,None
AIN,0x3a810ff7211b40c4fa76205a14efe161615d0385,18,,None
RAZOR,0x50de6856358cc35f3a9a57eaaa34bd4cb707d2cd,18,,None
BONK,0x6d6506e6f438ede269877a0a720026559110b7d5,18,,None
MINT,0x0cdf9acd87e940837ff21bb40c9fd55f68bba059,18,,None
BTC,0x0240e59e6ae33b58db7360f7c693429eab7d4ac3,18,,None
BEPRO,0xcf3c8be2e2c42331da80ef210e9b1b307c03d36a,18,,None
OM,0x3593d125a4f7849a1b059e64f4517a86dd60c95d,18,,None
alETH,0x0100546f2cd4c9d97f798ffc9755e47865ff7ee6,18,,None
WAGMIGAMES,0x3b604747ad1720c01ded0455728b62c0d2f100f0,18,,None
ISHI,0x4aabbcbae739713e8dc3a6de2eeb5e3347570ac5,9,,None
cDAI,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,8,,None
VR,0x7d5121505149065b562c789a0145ed750e6e8cdd,18,,None
PILOT,0x37c997b35c619c21323f3518b9357914e8b99525,18,,None
PPAY,0x054d64b73d3d8a21af3d764efd76bcaa774f3bb2,18,,None
VEGA,0xcb84d72e61e383767c4dfeb2d8ff7f4fb89abc6e,18,,None
ELA,0xe6fd75ff38adca4b97fbcd938c86b98772431867,18,,None
PKF,0x8b39b70e39aa811b69365398e0aace9bee238aeb,18,,None
ECOx,0xcccd1ba9f7acd6117834e0d28f25645decb1736a,18,,None
PUDGY,0xabea7663c472648d674bd3403d94c858dfeef728,18,,None
IDRT,0x998ffe1e43facffb941dc337dd0468d52ba5b48a,2,,None
GAL,0x5faa989af96af85384b8a938c2ede4a7378d9875,18,,None
NEC,0xcc80c051057b774cd75067dc48f8987c4eb97a5e,18,,None
KRUN,0x14a47885db4aee4b83d13e281b2013a18aa75ff4,18,,None
METL,0xfcbe615def610e806bb64427574a2c5c1fb55510,18,,None
WAR,0x4fadc7a98f2dc96510e42dd1a74141eeae0c1543,12,,None
BOSON,0xc477d038d5420c6a9e0b031712f61c5120090de9,18,,None
ITP,0x2b1d36f5b61addaf7da7ebbd11b35fd8cfb0de31,18,,None
stkETH,0x2c5bcad9ade17428874855913def0a02d8be2324,18,,None
OCT,0xf5cfbc74057c610c8ef151a439252680ac68c6dc,18,,None
SPANK,0x42d6622dece394b54999fbd73d108123806f6a18,18,,None
BYTES,0x7d647b1a0dcd5525e9c6b3d14be58f27674f8c95,18,,None
DC,0x679a0b65a14b06b44a0cc879d92b8bb46a818633,9,,None
STORJ,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,8,,None
TRIO,0xf55cd1e399e1cc3d95303048897a680be3313308,8,,None
INSUR,0x544c42fbb96b39b21df61cf322b5edc285ee7429,18,,None
CoreDAO,0xf66cd2f8755a21d3c8683a10269f795c0532dd58,18,,None
ABT,0xb98d4c97425d9908e66e53a6fdf673acca0be986,18,,None
SHIWA,0x5022cb6d39001cdd6f996e8a66500c86128f1cc4,9,,None
DIVER,0xfb782396c9b20e564a64896181c7ac8d8979d5f4,18,,None
ELONONE,0x97b65710d03e12775189f0d113202cc1443b0aa2,9,,None
OKB,0x75231f58b43240c9718dd58b4967c5114342a86c,18,,None
MPS,0x96c645d3d3706f793ef52c19bbace441900ed47d,0,,None
